Product ID,Product Name,Product Category,Color,Size,Unit Price,Sale Date,Order ID,Customer ID,State,Region,Sales Channel,Units Sold,Revenue,Discount,Profit
RD003,Princess Rubber Duck,Themed,Yellow,Standard,14.0,2024-11-22,ORD103898,CUST9513,NM,West,Wholesale,20,280.0,0.0,100.48
RD001,Classic Rubber Duck,Classic,Purple,Mini,9.11,2025-05-22,ORD103899,CUST2921,NJ,Mid-Atlantic,Wholesale,40,327.96,36.44,82.79
RD008,Holiday Rubber Duck,Seasonal,Blue,Mini,21.59,2025-08-05,ORD103900,CUST6275,MA,Northeast,Retail,25,485.77,53.98,213.16
RD005,Glow Rubber Duck,Specialty,Blue,Large,16.51,2025-05-05,ORD103901,CUST4316,MD,Mid-Atlantic,Online,32,528.32,0.0,206.71
RD007,Jumbo Rubber Duck,Large,Green,Standard,22.21,2023-04-14,ORD103902,CUST2994,VT,Northeast,Marketplace,31,688.51,0.0,230.89
RD001,Classic Rubber Duck,Classic,Pink,Mini,21.78,2023-05-01,ORD103903,CUST2959,DE,Mid-Atlantic,Marketplace,30,653.4,0.0,305.19
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,13.04,2024-08-06,ORD103904,CUST1528,SD,Midwest,Marketplace,13,169.52,0.0,68.04
RD001,Classic Rubber Duck,Classic,Orange,Large,9.68,2023-11-03,ORD103905,CUST4587,ID,West,Online,27,261.36,0.0,87.36
RD008,Holiday Rubber Duck,Seasonal,Orange,Mini,10.52,2025-11-07,ORD103906,CUST5193,MT,West,Retail,31,277.2,48.92,61.19
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,12.46,2025-06-01,ORD103907,CUST5155,KY,South,Retail,34,360.09,63.55,112.48
RD004,Superhero Rubber Duck,Themed,Green,Standard,15.96,2024-06-11,ORD103908,CUST6815,ME,Northeast,Online,29,462.84,0.0,150.49
RD002,Pirate Rubber Duck,Themed,Green,Standard,12.07,2024-11-01,ORD103909,CUST9550,NJ,Mid-Atlantic,Online,10,120.7,0.0,64.4
RD005,Glow Rubber Duck,Specialty,Pink,Large,7.34,2025-04-10,ORD103910,CUST2950,RI,Northeast,Retail,35,244.06,12.84,67.61
RD008,Holiday Rubber Duck,Seasonal,Purple,Mini,20.62,2023-12-10,ORD103911,CUST2733,MA,Northeast,Wholesale,4,74.23,8.25,23.3
RD007,Jumbo Rubber Duck,Large,Pink,Mini,24.64,2023-05-09,ORD103912,CUST9399,DE,Mid-Atlantic,Online,6,140.45,7.39,69.55
RD004,Superhero Rubber Duck,Themed,Pink,Standard,20.86,2023-04-09,ORD103913,CUST6001,SD,Midwest,Wholesale,2,37.55,4.17,9.36
RD005,Glow Rubber Duck,Specialty,Orange,Standard,18.32,2024-04-01,ORD103914,CUST3551,VT,Northeast,Marketplace,35,641.2,0.0,299.98
RD002,Pirate Rubber Duck,Themed,Orange,Mini,24.52,2025-12-31,ORD103915,CUST1345,RI,Northeast,Marketplace,11,229.26,40.46,54.64
RD001,Classic Rubber Duck,Classic,Purple,Standard,5.51,2025-05-28,ORD103916,CUST7369,ND,Midwest,Online,19,94.22,10.47,24.6
RD002,Pirate Rubber Duck,Themed,Green,Standard,18.37,2023-01-05,ORD103917,CUST1821,MO,Midwest,Online,39,644.79,71.64,293.17
RD006,Mini Rubber Duck,Mini,Pink,Large,24.54,2023-01-24,ORD103918,CUST8858,AK,West,Marketplace,36,839.27,44.17,379.85
RD006,Mini Rubber Duck,Mini,Yellow,Standard,9.97,2024-02-09,ORD103919,CUST2056,IN,Midwest,Marketplace,1,9.97,0.0,4.91
RD002,Pirate Rubber Duck,Themed,Purple,Standard,16.37,2023-11-08,ORD103920,CUST5976,MN,Midwest,Marketplace,39,542.67,95.76,226.95
RD007,Jumbo Rubber Duck,Large,Orange,Mini,24.14,2024-12-10,ORD103921,CUST3967,AR,South,Wholesale,40,869.04,96.56,292.14
RD002,Pirate Rubber Duck,Themed,Blue,Mini,4.79,2025-04-06,ORD103922,CUST5298,WY,West,Retail,1,4.55,0.24,1.36
RD003,Princess Rubber Duck,Themed,Purple,Mini,18.63,2024-09-18,ORD103923,CUST7924,MO,Midwest,Retail,31,577.53,0.0,240.9
RD004,Superhero Rubber Duck,Themed,Pink,Large,19.6,2024-07-23,ORD103924,CUST3979,NM,West,Online,48,846.72,94.08,361.29
RD004,Superhero Rubber Duck,Themed,Green,Standard,4.08,2024-11-25,ORD103925,CUST5529,NM,West,Online,8,29.38,3.26,9.4
RD006,Mini Rubber Duck,Mini,Blue,Mini,17.06,2024-05-23,ORD103926,CUST8709,NH,Northeast,Wholesale,49,752.35,83.59,170.81
RD001,Classic Rubber Duck,Classic,Blue,Standard,8.52,2024-10-16,ORD103927,CUST3451,HI,West,Retail,32,259.01,13.63,128.32
RD003,Princess Rubber Duck,Themed,Purple,Standard,9.26,2024-12-16,ORD103928,CUST8085,SC,South,Wholesale,10,92.6,0.0,33.83
RD007,Jumbo Rubber Duck,Large,Green,Large,4.13,2023-01-26,ORD103929,CUST5243,MD,Mid-Atlantic,Wholesale,13,51.01,2.68,21.83
RD006,Mini Rubber Duck,Mini,Yellow,Standard,24.97,2024-08-22,ORD103930,CUST9864,CA,West,Retail,20,474.43,24.97,173.15
RD007,Jumbo Rubber Duck,Large,Purple,Large,19.42,2024-01-23,ORD103931,CUST8402,PA,Mid-Atlantic,Online,34,561.24,99.04,140.56
RD007,Jumbo Rubber Duck,Large,Yellow,Large,17.43,2025-02-18,ORD103932,CUST1991,DC,Mid-Atlantic,Wholesale,33,488.91,86.28,125.97
RD006,Mini Rubber Duck,Mini,Purple,Large,21.34,2024-02-20,ORD103933,CUST2354,WA,West,Marketplace,9,163.25,28.81,69.93
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,4.41,2023-10-05,ORD103934,CUST1400,TX,South,Retail,6,23.81,2.65,10.59
RD005,Glow Rubber Duck,Specialty,Purple,Large,23.67,2025-02-16,ORD103935,CUST9344,VT,Northeast,Marketplace,29,583.47,102.96,115.86
RD004,Superhero Rubber Duck,Themed,Purple,Standard,8.95,2023-03-05,ORD103936,CUST5066,MI,Midwest,Retail,29,220.62,38.93,103.31
RD002,Pirate Rubber Duck,Themed,Pink,Standard,7.14,2025-03-10,ORD103937,CUST6959,DC,Mid-Atlantic,Retail,50,339.15,17.85,90.64
RD008,Holiday Rubber Duck,Seasonal,Green,Mini,20.93,2024-11-02,ORD103938,CUST3769,WI,Midwest,Retail,22,460.46,0.0,235.0
RD001,Classic Rubber Duck,Classic,Blue,Large,8.31,2024-07-04,ORD103939,CUST7334,NM,West,Online,18,127.14,22.44,28.75
RD004,Superhero Rubber Duck,Themed,Orange,Large,13.39,2025-06-04,ORD103940,CUST4316,CA,West,Wholesale,36,409.73,72.31,187.47
RD006,Mini Rubber Duck,Mini,Orange,Mini,23.96,2023-11-08,ORD103941,CUST2156,ME,Northeast,Marketplace,43,978.77,51.51,381.54
RD003,Princess Rubber Duck,Themed,Green,Large,24.99,2024-01-15,ORD103942,CUST7115,MT,West,Marketplace,25,624.75,0.0,295.8
RD002,Pirate Rubber Duck,Themed,Purple,Large,12.84,2024-11-13,ORD103943,CUST7802,NH,Northeast,Retail,13,166.92,0.0,76.77
RD006,Mini Rubber Duck,Mini,Pink,Mini,16.2,2024-03-14,ORD103944,CUST9963,CT,Northeast,Online,40,583.2,64.8,279.72
RD007,Jumbo Rubber Duck,Large,Blue,Large,5.43,2023-12-24,ORD103945,CUST7557,RI,Northeast,Online,1,4.62,0.81,2.04
RD004,Superhero Rubber Duck,Themed,Pink,Standard,4.61,2025-11-01,ORD103946,CUST5456,ND,Midwest,Retail,42,174.26,19.36,39.62
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,21.64,2025-10-09,ORD103947,CUST4480,NY,Mid-Atlantic,Retail,12,220.73,38.95,48.12
RD002,Pirate Rubber Duck,Themed,Orange,Standard,18.35,2024-04-22,ORD103948,CUST4943,OR,West,Online,33,605.55,0.0,211.79
RD008,Holiday Rubber Duck,Seasonal,Blue,Mini,10.91,2024-06-19,ORD103949,CUST2991,ID,West,Online,50,463.67,81.83,148.29
RD002,Pirate Rubber Duck,Themed,Yellow,Mini,13.91,2024-04-12,ORD103950,CUST3613,AK,West,Marketplace,30,396.43,20.87,146.22
RD006,Mini Rubber Duck,Mini,Purple,Mini,13.25,2023-09-26,ORD103951,CUST2751,AK,West,Retail,25,331.25,0.0,164.2
RD002,Pirate Rubber Duck,Themed,Blue,Standard,6.37,2024-05-15,ORD103952,CUST6156,ND,Midwest,Online,49,312.13,0.0,147.6
RD002,Pirate Rubber Duck,Themed,Pink,Mini,16.82,2023-02-19,ORD103953,CUST7243,UT,West,Wholesale,11,185.02,0.0,82.59
RD003,Princess Rubber Duck,Themed,Blue,Mini,22.4,2024-12-05,ORD103954,CUST1696,IN,Midwest,Online,6,134.4,0.0,73.59
RD002,Pirate Rubber Duck,Themed,Purple,Mini,17.83,2025-03-23,ORD103955,CUST3557,SD,Midwest,Retail,12,192.56,21.4,92.83
RD001,Classic Rubber Duck,Classic,Orange,Standard,17.9,2023-07-06,ORD103956,CUST1080,NH,Northeast,Online,3,51.01,2.69,26.44
RD005,Glow Rubber Duck,Specialty,Green,Standard,12.13,2023-03-15,ORD103957,CUST3340,SD,Midwest,Marketplace,46,530.08,27.9,165.17
RD003,Princess Rubber Duck,Themed,Green,Large,19.59,2023-01-15,ORD103958,CUST4353,CT,Northeast,Wholesale,24,470.16,0.0,176.77
RD004,Superhero Rubber Duck,Themed,Blue,Standard,11.6,2025-05-12,ORD103959,CUST2117,NJ,Mid-Atlantic,Online,8,78.88,13.92,20.64
RD005,Glow Rubber Duck,Specialty,Purple,Mini,11.93,2025-01-13,ORD103960,CUST6536,AZ,West,Online,8,81.12,14.32,32.34
RD004,Superhero Rubber Duck,Themed,Orange,Mini,6.63,2023-04-23,ORD103961,CUST5807,DC,Mid-Atlantic,Online,38,214.15,37.79,72.87
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,17.38,2025-05-09,ORD103962,CUST4913,WV,South,Retail,13,203.35,22.59,69.65
RD001,Classic Rubber Duck,Classic,Blue,Large,8.72,2024-02-15,ORD103963,CUST2657,DE,Mid-Atlantic,Wholesale,34,266.83,29.65,97.8
RD001,Classic Rubber Duck,Classic,Green,Standard,20.69,2025-02-11,ORD103964,CUST1717,ME,Northeast,Online,20,413.8,0.0,187.05
RD005,Glow Rubber Duck,Specialty,Yellow,Mini,9.05,2023-01-12,ORD103965,CUST5188,ND,Midwest,Wholesale,8,65.16,7.24,25.5
RD006,Mini Rubber Duck,Mini,Purple,Mini,18.18,2024-08-11,ORD103966,CUST1960,AK,West,Online,46,752.65,83.63,295.1
RD002,Pirate Rubber Duck,Themed,Yellow,Large,6.94,2024-12-13,ORD103967,CUST9557,CA,West,Online,11,76.34,0.0,40.18
RD007,Jumbo Rubber Duck,Large,Yellow,Large,6.34,2024-12-04,ORD103968,CUST3646,RI,Northeast,Marketplace,32,182.59,20.29,89.65
RD008,Holiday Rubber Duck,Seasonal,Purple,Mini,11.43,2025-03-12,ORD103969,CUST3381,NE,Midwest,Wholesale,2,20.57,2.29,7.99
RD004,Superhero Rubber Duck,Themed,Yellow,Mini,13.05,2023-12-04,ORD103970,CUST1057,NM,West,Wholesale,28,310.59,54.81,74.49
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,21.39,2025-09-26,ORD103971,CUST2448,ME,Northeast,Wholesale,25,481.27,53.48,210.22
RD005,Glow Rubber Duck,Specialty,Pink,Standard,24.23,2025-06-15,ORD103972,CUST4569,DC,Mid-Atlantic,Online,48,988.58,174.46,431.78
RD005,Glow Rubber Duck,Specialty,Green,Large,11.72,2023-02-07,ORD103973,CUST6735,KY,South,Wholesale,1,11.72,0.0,6.3
RD008,Holiday Rubber Duck,Seasonal,Orange,Standard,12.91,2023-10-12,ORD103974,CUST4328,PA,Mid-Atlantic,Marketplace,17,208.5,10.97,65.22
RD002,Pirate Rubber Duck,Themed,Purple,Large,4.51,2023-04-27,ORD103975,CUST2907,RI,Northeast,Wholesale,34,145.67,7.67,66.66
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,4.86,2024-08-28,ORD103976,CUST1970,MS,South,Marketplace,13,53.7,9.48,25.17
RD001,Classic Rubber Duck,Classic,Purple,Large,11.61,2024-02-19,ORD103977,CUST2315,NJ,Mid-Atlantic,Retail,22,229.88,25.54,56.96
RD005,Glow Rubber Duck,Specialty,Pink,Mini,12.84,2024-12-10,ORD103978,CUST9057,MA,Northeast,Wholesale,12,154.08,0.0,49.79
RD005,Glow Rubber Duck,Specialty,Orange,Mini,12.15,2024-07-03,ORD103979,CUST2861,ME,Northeast,Marketplace,29,352.35,0.0,162.87
RD004,Superhero Rubber Duck,Themed,Yellow,Large,8.43,2023-07-31,ORD103980,CUST3680,NV,West,Marketplace,40,286.62,50.58,82.75
RD006,Mini Rubber Duck,Mini,Purple,Standard,6.86,2024-07-22,ORD103981,CUST8856,MI,Midwest,Marketplace,4,23.32,4.12,9.02
RD005,Glow Rubber Duck,Specialty,Orange,Standard,21.14,2023-04-08,ORD103982,CUST6783,ND,Midwest,Online,25,502.07,26.43,220.53
RD002,Pirate Rubber Duck,Themed,Orange,Large,20.67,2023-02-01,ORD103983,CUST3795,SC,South,Marketplace,37,726.55,38.24,314.29
RD002,Pirate Rubber Duck,Themed,Pink,Mini,14.93,2023-08-08,ORD103984,CUST9662,NH,Northeast,Retail,41,550.92,61.21,158.44
RD006,Mini Rubber Duck,Mini,Orange,Mini,4.23,2023-08-30,ORD103985,CUST9668,NC,South,Online,12,43.15,7.61,16.03
RD006,Mini Rubber Duck,Mini,Blue,Mini,21.97,2024-11-24,ORD103986,CUST8095,MD,Mid-Atlantic,Marketplace,39,856.83,0.0,289.14
RD004,Superhero Rubber Duck,Themed,Pink,Mini,18.08,2025-12-15,ORD103987,CUST2713,CT,Northeast,Marketplace,15,271.2,0.0,133.77
RD008,Holiday Rubber Duck,Seasonal,Purple,Mini,16.43,2023-09-09,ORD103988,CUST6380,IA,Midwest,Online,45,739.35,0.0,299.13
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,13.61,2024-08-23,ORD103989,CUST5544,RI,Northeast,Online,39,477.71,53.08,109.04
RD007,Jumbo Rubber Duck,Large,Blue,Large,22.67,2025-08-22,ORD103990,CUST6000,OR,West,Retail,16,308.31,54.41,72.68
RD002,Pirate Rubber Duck,Themed,Orange,Standard,20.81,2024-10-06,ORD103991,CUST3678,LA,South,Marketplace,27,477.59,84.28,165.1
RD003,Princess Rubber Duck,Themed,Blue,Standard,7.44,2024-06-25,ORD103992,CUST1702,IL,Midwest,Retail,31,219.11,11.53,105.67
RD002,Pirate Rubber Duck,Themed,Purple,Mini,24.74,2024-10-19,ORD103993,CUST5350,NM,West,Online,21,441.61,77.93,155.15
RD004,Superhero Rubber Duck,Themed,Blue,Large,4.43,2024-04-17,ORD103994,CUST9306,SC,South,Marketplace,29,109.2,19.27,34.74
RD007,Jumbo Rubber Duck,Large,Purple,Large,17.45,2024-12-26,ORD103995,CUST2421,OR,West,Online,48,711.96,125.64,328.05
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,18.28,2024-05-07,ORD103996,CUST4522,NH,Northeast,Marketplace,12,208.39,10.97,86.22
RD004,Superhero Rubber Duck,Themed,Blue,Standard,5.41,2023-06-03,ORD103997,CUST8889,CA,West,Online,5,24.34,2.71,10.86
RD007,Jumbo Rubber Duck,Large,Green,Standard,12.69,2024-08-10,ORD103998,CUST3794,WA,West,Online,5,63.45,0.0,23.15
RD008,Holiday Rubber Duck,Seasonal,Yellow,Standard,13.68,2024-10-01,ORD103999,CUST6302,PA,Mid-Atlantic,Wholesale,31,402.88,21.2,134.33
RD007,Jumbo Rubber Duck,Large,Orange,Large,22.95,2025-03-22,ORD104000,CUST6354,MS,South,Retail,13,298.35,0.0,115.47
RD007,Jumbo Rubber Duck,Large,Orange,Standard,13.93,2025-12-06,ORD104001,CUST4663,IL,Midwest,Retail,47,654.71,0.0,357.83
RD001,Classic Rubber Duck,Classic,Green,Standard,15.48,2023-08-02,ORD104002,CUST8103,VT,Northeast,Online,24,315.79,55.73,101.51
RD001,Classic Rubber Duck,Classic,Pink,Standard,14.66,2023-09-23,ORD104003,CUST7588,WV,South,Retail,40,586.4,0.0,212.42
RD003,Princess Rubber Duck,Themed,Blue,Standard,13.8,2025-07-25,ORD104004,CUST4303,MI,Midwest,Online,17,199.41,35.19,91.85
RD005,Glow Rubber Duck,Specialty,Blue,Large,18.47,2023-10-01,ORD104005,CUST4300,NV,West,Online,34,627.98,0.0,315.56
RD005,Glow Rubber Duck,Specialty,Purple,Mini,17.64,2023-08-18,ORD104006,CUST7583,VA,South,Wholesale,1,16.76,0.88,7.6
RD008,Holiday Rubber Duck,Seasonal,Orange,Mini,16.18,2025-04-13,ORD104007,CUST4333,WI,Midwest,Retail,47,646.39,114.07,266.62
RD008,Holiday Rubber Duck,Seasonal,Pink,Mini,7.38,2025-01-15,ORD104008,CUST4037,DC,Mid-Atlantic,Wholesale,32,236.16,0.0,96.93
RD004,Superhero Rubber Duck,Themed,Purple,Mini,5.85,2023-04-16,ORD104009,CUST5003,NH,Northeast,Wholesale,26,129.29,22.81,58.43
RD002,Pirate Rubber Duck,Themed,Orange,Mini,13.55,2024-09-26,ORD104010,CUST8734,ND,Midwest,Retail,1,12.87,0.68,5.04
RD007,Jumbo Rubber Duck,Large,Orange,Mini,14.68,2024-05-23,ORD104011,CUST7839,TN,South,Marketplace,1,13.21,1.47,4.05
RD002,Pirate Rubber Duck,Themed,Orange,Large,14.72,2024-03-29,ORD104012,CUST9848,MD,Mid-Atlantic,Wholesale,16,200.19,35.33,58.31
RD004,Superhero Rubber Duck,Themed,Yellow,Standard,22.74,2025-11-24,ORD104013,CUST7974,RI,Northeast,Wholesale,12,231.95,40.93,65.07
RD004,Superhero Rubber Duck,Themed,Blue,Mini,9.14,2023-11-01,ORD104014,CUST1700,UT,West,Marketplace,50,388.45,68.55,115.39
RD003,Princess Rubber Duck,Themed,Blue,Mini,14.74,2023-11-23,ORD104015,CUST7370,TX,South,Marketplace,7,103.18,0.0,47.96
RD001,Classic Rubber Duck,Classic,Pink,Large,16.09,2023-06-23,ORD104016,CUST2269,CT,Northeast,Retail,25,341.91,60.34,157.14
RD001,Classic Rubber Duck,Classic,Green,Mini,13.18,2024-02-17,ORD104017,CUST5668,GA,South,Marketplace,11,144.98,0.0,43.96
RD005,Glow Rubber Duck,Specialty,Purple,Mini,12.45,2025-05-21,ORD104018,CUST8858,UT,West,Retail,14,148.16,26.14,46.0
RD003,Princess Rubber Duck,Themed,Orange,Large,24.34,2024-01-21,ORD104019,CUST6436,MO,Midwest,Online,2,41.38,7.3,7.62
RD004,Superhero Rubber Duck,Themed,Pink,Mini,15.94,2025-08-29,ORD104020,CUST7764,ND,Midwest,Wholesale,38,605.72,0.0,268.54
RD004,Superhero Rubber Duck,Themed,Green,Mini,23.55,2025-01-30,ORD104021,CUST9309,IA,Midwest,Wholesale,16,357.96,18.84,143.6
RD006,Mini Rubber Duck,Mini,Orange,Mini,14.11,2025-01-11,ORD104022,CUST5531,PA,Mid-Atlantic,Wholesale,31,371.8,65.61,77.73
RD004,Superhero Rubber Duck,Themed,Orange,Large,15.24,2024-10-01,ORD104023,CUST3722,MI,Midwest,Retail,44,637.03,33.53,261.55
RD007,Jumbo Rubber Duck,Large,Green,Standard,6.73,2024-12-20,ORD104024,CUST2019,VT,Northeast,Retail,18,109.03,12.11,54.39
RD002,Pirate Rubber Duck,Themed,Purple,Mini,7.62,2023-08-11,ORD104025,CUST4836,ND,Midwest,Marketplace,22,167.64,0.0,53.93
RD007,Jumbo Rubber Duck,Large,Purple,Mini,16.36,2025-11-06,ORD104026,CUST5981,NJ,Mid-Atlantic,Retail,1,15.54,0.82,4.77
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,17.12,2025-02-07,ORD104027,CUST2968,WV,South,Online,28,479.36,0.0,202.23
RD007,Jumbo Rubber Duck,Large,Blue,Large,21.33,2025-10-25,ORD104028,CUST4385,RI,Northeast,Online,30,639.9,0.0,213.31
RD004,Superhero Rubber Duck,Themed,Blue,Standard,10.37,2024-08-18,ORD104029,CUST1701,MD,Mid-Atlantic,Online,11,96.96,17.11,22.98
RD007,Jumbo Rubber Duck,Large,Blue,Large,11.64,2025-02-13,ORD104030,CUST3432,MS,South,Online,21,207.77,36.67,79.36
RD001,Classic Rubber Duck,Classic,Pink,Standard,19.7,2024-11-21,ORD104031,CUST4443,NE,Midwest,Wholesale,1,17.73,1.97,6.92
RD002,Pirate Rubber Duck,Themed,Yellow,Standard,12.49,2025-02-16,ORD104032,CUST2095,RI,Northeast,Wholesale,50,624.5,0.0,226.95
RD004,Superhero Rubber Duck,Themed,Green,Large,11.94,2025-02-06,ORD104033,CUST8586,MA,Northeast,Online,2,22.69,1.19,10.19
RD002,Pirate Rubber Duck,Themed,Pink,Standard,8.82,2025-07-13,ORD104034,CUST6446,SC,South,Wholesale,45,337.36,59.54,72.75
RD005,Glow Rubber Duck,Specialty,Green,Mini,12.06,2024-01-05,ORD104035,CUST7106,OH,Midwest,Retail,13,141.1,15.68,40.18
RD004,Superhero Rubber Duck,Themed,Orange,Standard,7.3,2025-06-10,ORD104036,CUST7179,MT,West,Online,41,269.37,29.93,89.19
RD002,Pirate Rubber Duck,Themed,Purple,Mini,19.9,2024-08-15,ORD104037,CUST4161,ID,West,Marketplace,34,676.6,0.0,323.34
RD004,Superhero Rubber Duck,Themed,Yellow,Large,13.33,2025-03-10,ORD104038,CUST4950,TN,South,Marketplace,22,293.26,0.0,151.17
RD001,Classic Rubber Duck,Classic,Pink,Mini,17.74,2024-08-19,ORD104039,CUST2149,NJ,Mid-Atlantic,Retail,39,657.27,34.59,193.87
RD002,Pirate Rubber Duck,Themed,Orange,Large,24.86,2025-06-19,ORD104040,CUST1500,PA,Mid-Atlantic,Online,46,1029.2,114.36,420.15
RD008,Holiday Rubber Duck,Seasonal,Yellow,Standard,12.41,2024-05-26,ORD104041,CUST4436,PA,Mid-Atlantic,Marketplace,49,516.88,91.21,223.31
RD006,Mini Rubber Duck,Mini,Yellow,Mini,24.47,2025-01-28,ORD104042,CUST5666,ND,Midwest,Online,29,709.63,0.0,275.45
RD004,Superhero Rubber Duck,Themed,Purple,Mini,13.55,2024-02-18,ORD104043,CUST3172,MO,Midwest,Wholesale,25,287.94,50.81,84.16
RD007,Jumbo Rubber Duck,Large,Green,Large,13.82,2024-11-03,ORD104044,CUST2937,IL,Midwest,Retail,38,446.39,78.77,148.14
RD001,Classic Rubber Duck,Classic,Pink,Mini,11.01,2024-07-22,ORD104045,CUST9656,AZ,West,Retail,43,473.43,0.0,151.19
RD007,Jumbo Rubber Duck,Large,Green,Standard,12.47,2025-03-06,ORD104046,CUST5416,ID,West,Marketplace,18,224.46,0.0,110.24
RD007,Jumbo Rubber Duck,Large,Pink,Mini,14.9,2023-06-11,ORD104047,CUST9834,CA,West,Retail,31,392.62,69.28,157.98
RD006,Mini Rubber Duck,Mini,Pink,Standard,19.65,2024-07-30,ORD104048,CUST8642,CA,West,Wholesale,40,707.4,78.6,233.85
RD003,Princess Rubber Duck,Themed,Green,Large,13.5,2023-11-05,ORD104049,CUST7749,OH,Midwest,Online,24,291.6,32.4,123.71
RD001,Classic Rubber Duck,Classic,Yellow,Standard,9.29,2024-07-21,ORD104050,CUST6203,UT,West,Online,42,370.67,19.51,141.48
RD004,Superhero Rubber Duck,Themed,Orange,Mini,23.55,2023-12-11,ORD104051,CUST4741,OR,West,Wholesale,25,588.75,0.0,288.6
RD007,Jumbo Rubber Duck,Large,Orange,Standard,16.79,2025-02-01,ORD104052,CUST8869,WY,West,Marketplace,8,134.32,0.0,55.08
RD001,Classic Rubber Duck,Classic,Pink,Standard,4.61,2023-12-22,ORD104053,CUST8403,MN,Midwest,Marketplace,13,56.93,3.0,17.41
RD005,Glow Rubber Duck,Specialty,Blue,Standard,5.92,2025-04-05,ORD104054,CUST7658,IL,Midwest,Marketplace,31,155.99,27.53,70.33
RD007,Jumbo Rubber Duck,Large,Yellow,Mini,22.93,2025-12-29,ORD104055,CUST1169,MA,Northeast,Retail,15,292.36,51.59,119.73
RD003,Princess Rubber Duck,Themed,Green,Standard,10.35,2024-06-01,ORD104056,CUST7000,IN,Midwest,Wholesale,40,351.9,62.1,134.22
RD008,Holiday Rubber Duck,Seasonal,Pink,Large,20.32,2024-05-23,ORD104057,CUST6512,OH,Midwest,Wholesale,15,259.08,45.72,99.29
RD002,Pirate Rubber Duck,Themed,Yellow,Large,17.7,2023-03-06,ORD104058,CUST3893,NY,Mid-Atlantic,Retail,25,420.38,22.12,215.9
RD005,Glow Rubber Duck,Specialty,Blue,Standard,15.18,2024-12-28,ORD104059,CUST6264,WA,West,Online,2,28.84,1.52,8.93
RD005,Glow Rubber Duck,Specialty,Yellow,Large,15.01,2023-03-20,ORD104060,CUST3775,AL,South,Retail,40,510.34,90.06,150.3
RD004,Superhero Rubber Duck,Themed,Pink,Large,6.78,2023-09-09,ORD104061,CUST8473,VT,Northeast,Wholesale,20,135.6,0.0,42.39
RD005,Glow Rubber Duck,Specialty,Green,Standard,12.88,2023-12-24,ORD104062,CUST4233,DE,Mid-Atlantic,Retail,27,347.76,0.0,134.61
RD004,Superhero Rubber Duck,Themed,Yellow,Large,13.14,2023-02-10,ORD104063,CUST5386,PA,Mid-Atlantic,Wholesale,40,473.04,52.56,117.67
RD006,Mini Rubber Duck,Mini,Orange,Large,24.22,2023-12-25,ORD104064,CUST6963,IA,Midwest,Online,6,123.52,21.8,26.56
RD007,Jumbo Rubber Duck,Large,Blue,Large,4.28,2025-09-24,ORD104065,CUST3958,WV,South,Marketplace,5,19.26,2.14,9.29
RD006,Mini Rubber Duck,Mini,Pink,Standard,9.36,2025-01-11,ORD104066,CUST2041,NJ,Mid-Atlantic,Retail,28,235.87,26.21,72.0
RD001,Classic Rubber Duck,Classic,Pink,Standard,9.88,2025-06-11,ORD104067,CUST1848,MD,Mid-Atlantic,Online,27,226.75,40.01,61.66
RD003,Princess Rubber Duck,Themed,Pink,Large,6.39,2024-03-10,ORD104068,CUST5295,WY,West,Retail,20,121.41,6.39,37.47
RD006,Mini Rubber Duck,Mini,Green,Large,21.41,2023-01-05,ORD104069,CUST9375,IN,Midwest,Online,35,636.95,112.4,148.73
RD004,Superhero Rubber Duck,Themed,Purple,Standard,24.34,2024-05-16,ORD104070,CUST1710,AZ,West,Marketplace,30,657.18,73.02,174.0
RD005,Glow Rubber Duck,Specialty,Purple,Standard,14.55,2023-10-11,ORD104071,CUST1848,OR,West,Wholesale,48,628.56,69.84,311.06
RD006,Mini Rubber Duck,Mini,Purple,Large,18.95,2023-02-17,ORD104072,CUST8057,AL,South,Online,5,90.01,4.74,45.96
RD002,Pirate Rubber Duck,Themed,Blue,Standard,19.15,2025-06-19,ORD104073,CUST4905,HI,West,Online,50,813.88,143.62,330.7
RD004,Superhero Rubber Duck,Themed,Pink,Mini,15.23,2024-05-27,ORD104074,CUST9962,VT,Northeast,Online,25,342.67,38.08,149.64
RD006,Mini Rubber Duck,Mini,Yellow,Large,4.34,2024-03-07,ORD104075,CUST6815,AR,South,Online,38,156.67,8.25,50.31
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,9.09,2023-03-19,ORD104076,CUST4427,ID,West,Retail,22,189.98,10.0,70.9
RD003,Princess Rubber Duck,Themed,Purple,Standard,4.52,2025-01-23,ORD104077,CUST7268,IN,Midwest,Retail,22,89.5,9.94,25.64
